region_id,B112
2221205,824.9
2221206,979.1
2221207,763.2
2221208,759.3
2221209,734.2
2221210,630.4
2221211,1249
2221212,1176.4
2221213,551.4
2221301,925.7
2221302,699.7
2221303,619.8
2221304,632.4
2221305,521.8
2221306,674.8
2221307,625.5
2221308,502.3
2221309,678.7
2221310,1007.7
2221311,652.6
2221312,696.6
2221313,1114.6
2221314,0
2221315,0
2221316,0
2221317,1586.9
2221401,932.7
2221402,732.5
2221403,684.4
2221404,928.5
2221405,750.6
2221406,853.9
2221407,864.4
2221408,899.5
2221409,724.5
2221410,1078.2
2221411,544.7
2221412,959.2
2221413,764.6
2221501,987.9
2221502,748.4
2221503,754.3
2221504,571.7
2221505,736
2221506,517.2
2221507,556.8
2221508,653.9
2221509,600.8
2221510,521.3
2221511,404.6
2230101,1451.6
2230102,1185.2
2230103,1343
2230104,1679.1
2230105,1138.6
2230106,1395.2
2230107,1471.5
2230108,1077.2
2230109,1620.1
2230110,1249.8
2230201,1083.6
2230202,1082.9
2230203,1079.6
2230204,1712.5
2230205,1299.5
2230206,763.9
2230207,1053.1
2230208,896.1
2230209,1025.8
2230210,956.4
2230211,696.6
2230212,905.5
2230213,932.7
2230214,822.1
2230215,635
2230216,1158.3
2230301,879.6
2230302,816.6
2230303,1153.1
2230304,824.9
2230305,1179.1
2230306,879.6
2230307,1122.1
2230308,1122.9
2230309,1045.2
2230310,1210.6
2230311,1195.6
2230312,1120.3
2230313,1359.2
2230314,1184.8
2230315,1099.5
2230401,1181.4
2230402,1188.5
2230403,1151.6
2230404,1067.8
2230405,1027.1
2230406,1141.6
2230407,1173
2230408,905.4
2230409,1271.1
2230410,1233.2
2230411,839.8
2230501,1843
2230502,835.5
2230503,789.3
2230504,914.4
2230505,751.6
2230506,1029.8
2230507,1126.4
2230508,1083.6
2230509,1049.8
2230510,1849.5
2230511,1990.7
2230512,1849.5
2230513,833.2
2230601,1349.3
2230602,1003.5
2230603,852.4
2230604,692.6
2230605,1014.7
2230606,936.2
2230607,887.4
2230608,791.5
2230609,324.6
2230610,1099.5
2230611,817.6
2230612,1728.5
2230613,1639.2
2230701,686.8
2230702,695.2
2230703,768
2230704,638
2230705,968.4
2230706,879.6
2230707,698.4
2230708,731.3
2230709,1108.5
2230710,705.9
2230711,804.1
2230712,1194.7
2230713,1037.3
2230714,418.3
2230801,1222.1
2230802,1272.4
2230803,1129
2230804,1074.6
2230805,647.5
2230806,1657.1
2230807,1624.3
2230808,1599.3
2230809,1186.6
2230810,1323.6
2230811,1029.3
2230812,911.9
2230813,1243
2230814,1256
2230815,1336.8
2230901,771.9
2230902,1013.9
2230903,1640.9
2230904,1038.7
2230905,1006.2
2230906,969.1
2230907,1013.3
2230908,1456.7
2230909,987.3
2230910,1653
2230911,1256.9
2230912,1592.2
2230913,959.2
2230914,1615.3
2231001,1194.3
2231002,1203.3
2231003,1094.8
2231004,1132.7
2231005,1076.1
2231006,1044.6
2231007,1099.5
2231008,932.7
2231009,953.8
2231010,1117.6
2231011,1116.8
2231012,1111.9
2231101,1192.4
2231102,1242.6
2231103,1156.4
2231104,1065.3
2231105,1083.4
2231106,1149.3
2231107,921.6
2231108,1069.3
2231109,1158.7
2231110,1052.4
2231111,1127.9
2231112,974.1
2231113,967.3
2231114,1064.9
2231115,1180.9
2231116,1823.1
2231117,1901.5
2231201,678.4
2231202,1035.1
2231203,961.7
2231204,1058.5
2231205,828.4
2231206,1078.6
2231207,765.5
2231208,809.5
2231209,881.9
2231210,1152.2
2231211,988.5
2231212,1028.4
2231213,1059.7
2231214,982.4
2231215,936.8
2231216,1117.6
2231301,689.7
2231302,904
2231303,816.6
2231304,644.3
2231305,617.3
2231306,705.9
2231307,956.4
2231308,563.9
2231309,1061.6
2231401,1192.1
2231402,1157.1
2231403,1281.9
2231404,1047.4
2231405,943.7
2231406,1146.8
2231407,1152.2
2231408,1216.6
2231409,1149.3
2231410,1139.3
2231411,1180.3
2231501,1023.9
2231502,1024
2231503,918.5
2231504,1042.1
2231505,1060.2
2231506,1117.1
2231507,939.3
2231508,992.8
2231509,887.1
2231510,749.3
2231511,1103.8
2231512,1004.5
2231513,1058
2231514,927.9
2231515,1066.3
2231516,932.7
2231517,790.7
2231601,923.2
2231602,1416.6
2231603,877.4
2231604,1120.4
2231605,1122.5
2231606,973
2231607,1030.4
2231608,912.8
2231609,954.8
2231701,1132.7
2231702,794
2231703,1027.6
2231704,763.4
2231705,687.3
2231706,740
2231707,805.4
2231708,812.4
2231709,868.4
2231710,711.4
2231711,1145.9
2231801,862.2
2231802,687.3
2231803,840.7
2231804,791.5
2231805,646.6
2231806,852.4
2231807,989
2231808,715.2
2231809,1014.2
2231810,909.5
2231811,751.1
2231812,854.3
2240101,1463.4
2240102,1584
2240103,1919.9
2240104,1495.1
2240105,1474.8
2240106,1299.5
2240107,1505.1
2240108,1671.3
2240109,1679.5
2240110,1516.3
2240111,1310.6
2240112,1588.8
2240113,1545.6
2240114,1720.6
2240115,1499.7
2240116,1568.8
2240201,1069.5
2240202,1368.4
2240203,1082.9
2240204,1492.3
2240205,1534.6
2240206,1261.6
2240207,1327.1
2240208,1380
2240209,1137.1
2240210,1649
2240211,1359.2
2240212,0
2240213,564.4
2240301,1193
2240302,1218.1
2240303,1454.4
2240304,1595.9
2240305,1111.9
2240306,1290
2240307,1209.5
2240308,1262.2
2240309,1203.8
2240310,1744
2240311,1451.3
2240401,1125.2
2240402,1149.3
2240403,1394.3
2240404,1436.1
2240405,1602.3
2240406,1274.6
2240407,1169.4
2240408,1109.1
2240409,2292.9
2240410,1496.7
2240411,1737.4
2240412,1580.6
2240413,1492
2240414,1832.3
2240415,1385.7
2240416,1798.2
2240417,1726.4
2240418,1349.3
2240501,899.5
2240502,1124.4
2240503,1052.5
2240504,1207.1
2240505,719.5
2240506,868.9
2240507,796.1
2240508,1118.2
2240509,724.5
2240601,1332.7
2240602,992.8
2240603,871.6
2240604,1019.9
2240605,1051.5
2240606,1092.4
2240607,1222.1
2240608,1241.9
2240609,1042.6
2240610,1067.7
2240611,1066.3
2240612,1483.9
2240613,1078.8
2240701,1078.6
2240702,951.9
2240703,1215.9
2240704,1099.5
2240705,1039.8
2240706,1128.3
2240707,1011.5
2240708,1196.6
2240709,1073.8
2240710,1165.8
2240711,1170
2240801,868.1
2240802,678.2
2240803,879.6
2240804,883.6
2240805,1042.2
2240806,980
2240807,891.8
2240808,1092.4
2240809,1078.9
2240810,1045.9
2240811,1044.8
2240812,936.8
2240813,858.5
2240814,707
2240901,1032.3
2240902,1099.5
2240903,870
2240904,818.4
2240905,736
2240906,1112.5
2240907,1009
2240908,1040.5
2240909,1099.5
2240910,1130.9
2241001,1165.8
2241002,1172.6
2241003,1634.9
2241004,1205
2241005,902.3
2241006,712.1
2241007,867.8
2241008,1159.7
2241009,794.3
2241010,803.5
2241011,1140.7
2241012,1284.2
2241013,1078.2
2241014,1059.7
2241101,891.4
2241102,1214.2
2241103,562.4
2241104,790.4
2241105,1073.5
2241106,1391.9
2241107,1030.3
2241108,929.8
2241109,872.4
2241110,1379.1
2241111,668.6
2241201,906.6
2241202,754.9
2241203,782.1
2241204,949.3
2241205,1110.6
2241206,1087.1
2241207,1079.6
2241208,1088.1
2241209,1008.1
2241210,1067.8
2241211,967.6
2241212,949.3
2241213,1010.5
2241301,1006.9
2241302,1031.5
2241303,1029.8
2241304,1034
2241305,995
2241306,1182.4
2241307,1064.7
2241308,1022.6
2241309,1033.2
2241310,969.1
2241311,1074.6
2241312,1080.4
2241313,0
2241314,1832.9
2241401,916.8
2241402,1228.4
2241403,1429.9
2241404,1273.7
2241405,1246.4
2241406,1174.1
2241407,1382.4
2241408,1156.4
2241409,659.7
2241410,1359.2
2241411,1658.2
2241412,1524.6
2241413,1426.4
2241414,2155.9
2241501,1392.8
2241502,718.8
2241503,1231.4
2241504,1594.3
2241505,1544
2241506,1282.9
2241507,1147.5
2241508,1429.9
2241509,1155.7
2241510,1679.5
2241511,1915.9
2241512,1809.9
2241513,1262.2
2241514,1694.3
2241601,1255.3
2241602,1185.7
2241603,1035.5
2241604,1139.3
2241605,1106.6
2241606,1107.8
2241607,1385.7
2241608,1115.2
2241609,1647.3
2241610,524.8
2241611,1109.7
2241612,1420.9
2241613,1391.3
2241701,544.1
2241702,1480.1
2241703,1599.3
2241704,1015.9
2241705,1036.9
2241706,939.3
2241707,1067.1
2241708,1024.9
2241709,1041.5
2241710,1264
2241711,1327.9
2250101,1209.5
2250102,761.8
2250103,1710.3
2250104,1192.8
2250105,1010.6
2250106,784.1
2250107,522.7
2250108,1047.6
2250109,1061.6
2250110,949.3
2250111,1087.1
2250112,1139.3
2250201,1122.5
2250202,1149.3
2250203,1214.2
2250204,1169.7
2250205,1114.2
2250206,1406.6
2250207,1258.5
2250208,1414.2
2250209,1339.3
2250210,1549.5
2250211,1308.5
2250212,1093.6
2250213,1085.3
2250214,1041.5
2250215,1386.6
2250301,1322.5
2250302,1175.3
2250303,1165.8
2250304,1040.8
2250305,1170.2
2250306,1156.9
2250401,1069.7
2250402,1175.3
2250403,967.6
2250404,1102.2
2250405,1362.8
2250406,1045.2
2250407,1118.5
2250408,1553.8
2250409,1842
2250501,720.4
2250502,1466.4
2250503,1386.6
2250504,1557.8
2250505,1327.9
2250506,1249.8
2250507,1423.4
2250508,1415
2250601,1051.5
2250602,1088.4
2250603,905.7
2250604,1261.2
2250605,1882.7
2250606,1237.3
2250607,1752
2250608,1783.1
2250609,1828.1
2250701,1005
2250702,877.9
2250703,814.2
2250704,1220.9
2250705,1345.4
2250706,965.8
2250707,856.9
2250708,909.5
2250709,1649.2
2250710,1183
2250711,1284.2
2250712,699.7
2250713,754.3
2250801,1049.8
2250802,1189.1
2250803,1095.8
2250804,1120.2
2250805,1980.3
2250806,1117.1
2250807,984.3
2250808,1048.1
2250809,982.4
2250810,1410
2250811,1143.7
2250812,1233.2
2250813,0
2250814,1680.3
2250901,1080.8
2250902,1006.6
2250903,1105.4
2250904,1169.2
2250905,855.3
2250906,767.6
2250907,1015.7
2250908,670.7
2250909,1684.8
2250910,743.1
2251001,1072.1
2251002,1120.1
2251003,1039.8
2251004,1170.6
2251005,1077.9
2251006,1110.6
2251101,1246.4
2251102,1131.5
2251103,1090.5
2251104,980.3
2251105,1150.6
2251106,1076.9
2251107,1311.9
2251201,1062.8
2251202,1220.9
2251203,1019
2251204,1064
2251205,1130.6
2251206,1636.7
2251207,1082.9
2251208,1032
2251209,1037.3
2251301,1019
2251302,1087.1
2251303,629.9
2251304,1886.9
2251305,1933.6
2251306,2177.1
2251307,2249.5
2251308,1632.6
2251309,1174.1
2251310,1264.9
2251311,1037.3
2251312,945.9
2251313,1186.6
2251401,2047.5
2251402,1927.8
2251403,1961.6
2251404,1141.7
2251405,1444
2251406,1651.4
2251407,1831.9
2251408,1429.9
2251409,1321.6
2251410,1620.3
2251411,1529.6
2251412,515.8
2251413,0
2251501,1134.8
2251502,1205
2251503,1330.9
2251504,1205.4
2251505,1052.1
2251506,1123.2
2251507,1044.8
2251508,1245.2
2251509,1258
2251510,1177.7
2251511,1159.2
2251601,1030.2
2251602,1058
2251603,965
2251604,987.3
2251605,1062.2
2251606,1029.4
2251607,874.6
2251608,936
2251609,793.3
2251610,1068.4
2251611,334.9
2251701,1349.3
2251702,1180.2
2251703,1058
2251704,1114.6
2251705,1012.4
2251706,1035.8
2251707,1195.3
2251708,1070.7
2251709,1211.1
2251710,1269.7
2251711,1299.5
2251712,1509.6
2251713,1692.8
2251801,911.4
2251802,808.5
2251803,843.5
2251804,859.7
2251805,715.7
2251806,704.2
2251807,815.7
2251808,950.9
2251809,687.3
2251810,1006.1
2251811,0
2251901,279.7
2251902,738
2251903,517.2
2251904,721.6
2251905,627.2
2251906,756.9
2251907,771.9
2251908,474.2
2251909,643.5
2251910,674.8
2252001,1056.2
2252002,1091.8
2252003,1137.4
2252004,1299.5
2252005,1078.9
2252006,1014.9
2252007,1021.6
2252008,878.6
2252009,868.9
2252010,1174.1
2252011,1028.4
2252012,869.6
2252013,1043.1
2252014,1407
2252101,1247.4
2252102,1082.9
2252103,1023
2252104,1156.4
2252105,1003.4
2252106,1016.6
2252107,1030.6
2252108,1038.3
2252109,1006.6
2252110,1064.7
2252111,1454
2252112,1183.7
2252201,949.3
2252202,1079
2252203,1099.5
2252204,674.8
2252205,1004
2252206,882.9
2252207,973.2
2252208,899.5
2252209,1076.9
2252210,1049.8
2252211,899.5
2252212,1037
2252301,1385.7
2252302,1142.1
2252303,1125.1
2252304,1127.9
2252305,1271.1
2252306,953.1
2252307,1056.2
2252308,1006.6
2252309,967.9
2252310,1154.8
2252311,1145.9
2260101,1433.2
2260102,1578
2260103,1634.9
2260104,2166.3
2260105,1733.2
2260106,1354.8
2260107,1342.1
2260108,1512.1
2260109,2041.6
2260201,1912.4
2260202,1710.2
2260203,2738.7
2260204,1147.6
2260205,1586.9
2260206,2226.8
2260207,1180
2260208,1533.8
2260209,1102.7
2260210,1455.4
2260301,2349.3
2260302,1540.2
2260303,1376.9
2260304,1830.8
2260305,1149.3
2260306,1299.5
2260307,1061.2
2260308,963.2
2260309,1185.2
2260310,826.2
2260311,963.9
2260401,2606.9
2260402,2786.5
2260403,2093.6
2260404,2166.3
2260405,2804.1
2260406,2249.5
2260407,2308.2
2260408,2636.1
2260409,2149.7
2260410,1599.3
2260501,1073
2260502,962.3
2260503,1674.1
2260504,1661.6
2260505,1579.4
2260506,1216.1
2260507,1162.1
2260508,1421.4
2260509,1189.1
2260510,867.8
2260601,1720.9
2260602,899.5
2260603,1512.1
2260604,1245.2
2260605,1977.6
2260606,1956.3
2260607,1886.9
2260608,2593.6
2260609,1674.1
2260610,2311.9
2260611,1409.5
2260612,1596.2
2260613,1239.8
2260702,1153.5
2260703,1233.2
2260704,1736.9
2260705,1636.7
2260706,1186.9
2260707,1686.5
2260708,1061.2
2260709,1499.7
2260710,1066.3
2260711,1416.6
2260712,1826.5
2260713,1819.6
2260801,1524.6
2260802,1440.8
2260803,1549.5
2260804,1080.8
2260805,1528.1
2260806,1686.5
2260807,1849.5
2260808,1474.8
2260809,1168.7
2260810,1108.2
2260811,405.3
2260901,1474.3
2260902,1522.3
2260903,1349.3
2260904,1211.1
2260905,1075.5
2260906,1534.6
2260907,267.5
2260908,1049.8
2260909,390.1
2260910,1737.4
2261001,1084.8
2261002,1447.2
2261003,1299.5
2261004,1154.1
2261005,1530.8
2261006,1157.8
2261007,1249.8
2261008,1549.5
2261009,1457.5
2261010,1474.8
2261011,932.7
2261101,2191.9
2261102,1532.9
2261103,1971.8
2261104,1806.8
2261105,1449.8
2261106,1087.1
2261107,1789.7
2261108,1605.6
2261109,2035.1
2261110,2512.6
2261111,1427.2
2261201,1190.7
2261202,1139.3
2261203,1224.9
2261204,1924.3
2261205,1353.1
2261206,1055.3
2261207,1110.6
2261208,983.3
2261209,1015.9
2261210,683.1
2261211,1181.7
2261212,846.8
2261301,1324.4
2261302,1561
2261303,1382.4
2261304,1412.5
2261305,1317.6
2261306,1074.6
2261307,1146.5
2261308,1156.4
2261309,1410.7
2261401,1332.7
2261402,1287.1
2261403,2158.8
2261404,1549.5
2261405,1560.2
2261406,1774.8
2261407,324.3
2261408,1219.4
2261409,1047.6
2261410,1712
2261411,1017.3
2261412,229
2261413,247
2261501,1184.1
2261502,1214.2
2261503,1524.6
2261504,1299.5
2261505,275.7
2261506,562.1
2261601,1896.7
2261602,1329.3
2261603,1219.9
2261604,1212.4
2261605,1558.3
2261606,1184.8
2261607,1122.1
2261608,1106.1
2261609,1099.5
2261610,1184.1
2261701,2415.8
2261702,1837.5
2261703,2014.7
2261704,1828.1
2261705,2474.1
2261706,2691.9
2261707,2687.1
2261708,1582.7
2261709,1192.8
2261801,1024.9
2261802,1812.1
2261803,1549.5
2261804,1656.3
2261805,1659.7
2261806,1525.6
2261807,2299.4
2261808,2694.1
2261809,1271.1
2261810,1077.4
2261811,1051.6
2261901,1040.4
2261902,1649.2
2261903,1165.8
2261904,1560.2
2261905,1774.8
2261906,1525.9
2261907,1653
2261908,1184.8
2261909,1409.6
2261910,1035.3
2261911,1374.1
2270101,1175.6
2270102,974.1
2270103,1769.8
2270104,1884
2270105,1720.9
2270106,1783.1
2270107,1172.5
2270108,1113.1
2270109,1107.2
2270110,1184.8
2270111,1812.1
2270201,1615.9
2270202,1311.9
2270203,1208.5
2270204,1126
2270205,1099.5
2270206,1145.9
2270207,1266.3
2270208,1549.5
2270209,1384.8
2270210,1074.6
2270211,1446
2270212,1140.2
2270213,0
2270301,1060.3
2270302,1007.1
2270303,1352.2
2270304,1037.3
2270305,1211.9
2270306,1074.6
2270307,1121.6
2270308,1059.7
2270309,1070.2
2270310,833.2
2270311,1624.3
2270312,1799.7
2270401,1903.9
2270402,1537
2270403,1613.6
2270404,1133.9
2270405,1160.5
2270406,1034.8
2270407,955.2
2270408,1310.6
2270409,1181.4
2270410,1123.2
2270501,1464.1
2270502,1382.4
2270503,1143.7
2270504,1931
2270505,1082.9
2270506,1180.3
2270507,905
2270508,1449.8
2270509,1374.1
2270510,1079.6
2270511,1174.1
2270601,1716.1
2270602,1145.4
2270603,1055.3
2270604,1106.9
2270605,1515.5
2270606,1376.9
2270607,1091.2
2270608,1440.8
2270609,1084.6
2270610,913.1
2270611,1026
2270612,1047.6
2270613,1149.3
2270701,1109.8
2270702,1471.2
2270703,1216.6
2270704,1127.9
2270705,1282.9
2270706,1324.4
2270707,1342.1
2270708,1408.3
2270709,1126.6
2270710,1143.7
2270801,1123.4
2270802,1266.3
2270803,1387.9
2270804,1133.8
2270805,1391.9
2270806,1332.7
2270807,1535.9
2270808,1345.4
2270809,1228.4
2270810,1041.5
2270901,745.4
2270902,713.3
2270903,1208.3
2270904,861.2
2270905,824.9
2270906,724.5
2270907,899.5
2270908,935
2270909,757.4
2270910,1030.4
2270911,1064
2271001,1072.4
2271002,954.4
2271003,942.1
2271004,943.7
2271005,1077.4
2271006,1006.2
2271007,1077
2271008,693.8
2271009,1038.3
2271010,743.1
2271101,1326
2271102,1335
2271103,817.3
2271104,895.7
2271105,975.3
2271106,912.8
2271107,1034
2271108,856
2271109,913.7
2271201,1299.5
2271202,1370.6
2271203,1059.7
2271204,1065.5
2271205,1242.6
2271206,871.1
2271207,806.1
2271208,1012.1
2271209,814.2
2271210,1387.9
2271211,746.9
2271212,1049.8
2271301,833.2
2271302,994.9
2271303,1081.9
2271304,1305.7
2271305,1165.8
2271306,1190.3
2271307,1243.5
2271308,1342.1
2271309,1180.3
2271310,644.6
2271311,1027.9
2271401,1792
2271402,1679.1
2271403,1462.9
2271404,403.2
2271405,1194.7
2271406,1133.8
2271407,1571.9
2271408,593.1
2271409,1549.5
2271410,1581
2271411,1624.3
2271412,1619.9
2271501,2528.4
2271502,2666.3
2271503,1512.1
2271504,1503.5
2271505,1783.1
2271506,1733.2
2271507,1936.7
2271508,2508.9
2271509,1149.3
2271510,1249.8
2271511,1564.5
2271601,2549.9
2271602,1277.4
2271603,1684.1
2271604,2235.6
2271605,2472.7
2271606,2015.6
2271607,1959.7
2271608,1817.5
2271609,2343.1
2271610,1595.5
2271701,1840.7
2271702,1319.4
2271703,1805.5
2271704,2027.2
2271705,2049.9
2271706,1796.7
2271707,1457
2271708,1469
2271709,1239.8
2271710,1128.5
2271711,1827.1
2271801,2115.2
2271802,1637.4
2271803,833.2
2271804,1126
2271805,1369.7
2271806,1691.9
2271807,1349.3
2271808,1464.1
2271809,1539.5
2271810,1804.7
2271811,1825.9
2271901,1727.2
2271902,1363.9
2271903,1121.6
2271904,1245.2
2271905,1841.6
2271906,1570.9
2271907,1441.5
2271908,1574.4
2271909,1116.1
2271910,1282.9
2271911,2020.3
2272001,1442.7
2272002,1799.7
2272003,1674.1
2272004,1665.8
2272005,1747.2
2272006,1787.9
2272007,1469.8
2272008,1641.5
2272101,1390
2272102,1435.6
2272103,1599.3
2272104,1274.6
2272105,1535.9
2272106,1176.9
2272107,1258
2272108,1066.3
2272109,1411.5
2272110,1036.7
2272111,1129.3
2272112,1474.8
2272201,1249.8
2272202,1729.9
2272203,1424.9
2272204,1795.1
2272205,1484.1
2272206,1175.6
2272207,1349.3
2272208,1167.9
2272209,845.2
2272210,1530.8
2272301,1247.4
2272302,984.8
2272303,1126.6
2272304,1058.5
2272305,1097.1
2272306,1099.5
2272307,1349.3
2272308,1022.5
2272309,1249.8
2272310,1049.8
2272311,1144.1
2272401,1106.4
2272402,1017.3
2272403,1055.3
2272404,929.8
2272405,1087.6
2272406,1034.4
2272407,1163.7
2272408,1099.5
2272409,1142.1
2272410,1099.5
2272411,1191.6
2272412,987.3
2272413,1332.7
2272414,1180
2272501,1408.8
2272502,1181.4
2272503,1109.8
2272504,1099.5
2272505,1046.6
2272506,949.3
2272507,1020.7
2272508,899.5
2272509,1037.9
2272510,1013.7
2272511,1485.4
2272512,1503.5
2272601,1191.3
2272602,1276.9
2272603,1210
2272604,1141.7
2272605,1049.8
2272606,908.5
2272607,1059.7
2272608,1489.7
2272609,1309.5
2272610,1216.1
2272611,1504.7
2272612,1474.8
2272613,1721.4
2272614,583.8
2272701,1365.8
2272702,1336.8
2272703,1180.9
2272704,1140.2
2272705,1099.5
2272706,1219.9
2272707,903.5
2272708,1062.8
2272709,1046.4
2272710,1369.2
2272801,1063.3
2272802,1224.9
2272803,1170.6
2272804,1103.2
2272805,1047.1
2272806,980
2272807,1099.5
2272808,1045.2
2272809,1106.6
2272810,1130.9
2272901,2018.7
2272902,2578
2272903,1365.8
2272904,1452.3
2272905,1444.8
2272906,1519.6
2272907,1683.3
2272908,1929.6
2272909,1947.3
2272910,1749.3
2273001,472.4
2273002,1830.8
2273003,1469.8
2273004,1326.6
2273005,2249.5
2273006,2025
2273007,1746
2273008,1656.3
2273009,2124.8
2273101,2717
2273102,2299.4
2273103,1957.8
2273104,2013.9
2273105,1339.3
2273106,1560.2
2273107,1596.2
2273108,1969.1
2273109,1449.8
2273110,1082.9
2273201,1417.3
2273202,1061.2
2273203,1153.5
2273204,956.4
2273205,1365.8
2273206,1023.7
2273207,1313.7
2273208,1661.6
2273209,1111
2273210,1239.8
2273211,1233.2
2273301,1110
2273302,1233.2
2273303,994.5
2273304,1084.8
2273305,582
2273306,1141.2
2273307,1066.3
2273308,1131.2
2273309,1253.1
2273310,1020.9
2273311,1036.2
2273401,849.8
2273402,1136.2
2273403,1175.3
2273404,443.1
2273405,568.5
2273406,1095.7
2273407,1064.9
2273408,1837
2273409,1624.3
2273410,1141.7
2273411,1126.3
2273412,1241.5
2273413,1012.4
2273414,1157.5
2273415,1349.3
2280101,878.2
2280102,1224.9
2280103,1487.2
2280104,1299.5
2280105,1413.1
2280106,1177.9
2280107,1525.9
2280108,1153.8
2280109,1631
2280110,1370.6
2280111,1961.6
2280112,1171.9
2280113,1108.5
2280114,827.1
2280115,0
2280116,1474.8
2280117,1122.9
2280118,965.8
2280201,1520.8
2280202,826.9
2280203,1139.3
2280204,972.5
2280205,1108.2
2280206,1007.2
2280207,1130.1
2280208,1174.1
2280209,1092.9
2280210,1492
2280211,787.5
2280212,1156.4
2280301,1519.6
2280302,974.1
2280303,1099.5
2280304,1122.7
2280305,1073.5
2280306,1008.5
2280307,1099.5
2280308,1132.7
2280309,1002.3
2280310,1079.6
2280311,730.2
2280312,1030.3
2280401,951.9
2280402,984.8
2280403,990.3
2280404,1033.2
2280405,1126.3
2280406,1096.7
2280407,1127.9
2280408,934.1
2280409,1096.7
2280410,1005.7
2280411,1063.3
2280412,953.1
2280413,1074.6
2280414,911.9
2280415,864.7
2280501,1018.1
2280502,866.3
2280503,1586.9
2280504,1299
2280505,975.6
2280506,1131.5
2280507,766.4
2280508,824.9
2280509,1459.8
2280510,219.1
2280601,1149.3
2280602,1088.4
2280603,1299.5
2280604,1187.3
2280605,1423
2280606,1137.4
2280607,1449
2280608,1141.6
2280609,1134.3
2280701,1007.8
2280702,1379.1
2280703,1216.1
2280704,1118.2
2280705,1292.9
2280706,1774.8
2280707,1193
2280708,1033.2
2280709,1049.8
2280710,1421.4
2280711,1007.1
2280801,1453.4
2280802,1336.8
2280803,1299.5
2280804,1093.5
2280805,1313.7
2280806,1160.9
2280807,1206.6
2280808,1124.4
2280809,1184.8
2280810,1133.8
2280901,1119.4
2280902,987.3
2280903,1092.4
2280904,1193.5
2280905,741.7
2280906,1365.8
2280907,938.4
2280908,1013.7
2280909,1074.6
2280910,1158.3
2280911,1099.5
2280912,1108.5
2281001,2038.4
2281002,1424.9
2281003,1188.5
2281004,1175.3
2281005,1459.8
2281006,1517.5
2281007,1015.1
2281008,1161.1
2281009,1441.5
2281010,1149.3
2281101,1789.7
2281102,1174.1
2281103,1175
2281104,1519.6
2281105,1076.1
2281106,1427.2
2281107,1447.8
2281108,1165.8
2281109,1055.6
2281110,1190.7
2281201,502.2
2281202,1449.8
2281203,1683.3
2281204,1105
2281205,1233.2
2281206,1114.2
2281207,822.1
2281208,724.5
2281301,341
2281302,299.5
2281303,1407.1
2281304,531.9
2281305,1516.3
2281306,2249.5
2281401,1611.8
2281402,1499.7
2281403,1162.8
2281404,1754.4
2281405,1749.8
2281406,1782.2
2281407,1744
2281408,0
2281409,1718.2
2281410,2332.7
2281411,1148.2
2281412,1816.3
2281413,1561
2281414,1739
2281415,1549.5
2281416,1415
2281417,1133.8
2281418,1959.1
2281419,1913.6
2281420,1512.1
2281501,1287.1
2281502,1986.5
2281503,1729.9
2281504,1716.1
2281505,2029.4
2281506,1524.6
2281507,2449.1
2281508,1965
2281509,1601.5
2281601,2249.5
2281602,1502.3
2281603,2249.5
2281604,2630.7
2281605,2374.3
2281606,1474.8
2281607,1592.2
2281608,1570.9
2281609,1311.9
2281610,517.5
2281611,2249
2281701,2088.1
2281702,1499.7
2281703,899.5
2281704,1737.4
2281705,1849.5
2281706,1899.3
2281707,1746
2281708,1924.3
2281709,1590.3
2281710,325.4
2281711,1082.9
2281712,1729.4
2281801,1449.8
2281802,683.9
2281803,1830.8
2281804,1766.4
2281805,1329.3
2281806,1519.6
2281807,1961.6
2281808,1959.1
2281809,568.8
2281810,2735.6
2281811,2035.6
2281812,2187.1
2281813,2317.5
2281814,2555
2281815,404.2
2281816,2506.1
2281817,1469.8
2281818,2366.9
2281819,1831.9
2281820,1976.6
2281821,2020
2281822,1899.3
2290103,1654.2
2290104,1045.9
2290105,1728.5
2290106,1549.5
2290107,968.4
2290108,1777.3
2290109,1418.7
2290110,1586.9
2290111,1406
2290112,221.9
2290113,1938.1
2290201,1009.5
2290202,1390.7
2290203,1606.5
2290204,1349.3
2290205,1026.5
2290206,2038.4
2290207,1866.1
2290208,1807.6
2290209,921.6
2290210,1380.9
2290211,1324.4
2290212,1613.6
2290213,965.8
2290214,1924.3
2290301,1656.3
2290302,1785.4
2290303,1207.1
2290304,1585.1
2290305,1519.6
2290306,1084.6
2290307,1192.4
2290308,1160.7
2290309,1506.8
2290310,1549.5
2290311,1424.9
2290401,1174.1
2290402,1085.3
2290403,936.2
2290404,470.3
2290405,1053.9
2290406,701.2
2290407,978.1
2290408,1446
2290409,1427.2
2290410,1088
2290411,1266.3
2290501,990.7
2290502,552.8
2290503,1362.8
2290504,1722.4
2290505,1224.4
2290506,939.3
2290507,1061.6
2290508,1071.1
2290509,1114.8
2290510,1502.8
2290511,1884
2290512,0
2290513,1905.6
2290514,1219.4
2290515,0
2290601,1190
2290602,1317.6
2290603,1766.4
2290604,1138.6
2290605,1499.7
2290606,1253.6
2290607,1413.6
2290608,1542.4
2290609,1365.8
2290610,1092.6
2290611,1131.2
2290701,1266.3
2290702,301.3
2290703,983.7
2290704,1299.5
2290705,176.4
2290706,555.9
2290707,1549.5
2290708,1708.8
2290709,1528.1
