region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
2123828,33,1690,455,250,936,1.3,764,2.4
2123829,38,1402,423,300,939,1.2,1111,2.4
2123830,34,1733,383,318,1385,1.1,1034,2.9
2123831,38,1842,541,340,1152,1.1,1241,2.7
2123832,47,2084,423,300,922,1.0,1010,2.5
2123833,37,1404,412,275,1062,1.1,900,2.6
2123834,39,1820,485,275,1235,1.1,1208,2.7
2123835,37,1733,509,231,1087,1.1,1019,2.7
2123836,33,1950,666,256,1303,1.2,1201,2.5
2123837,42,1760,561,280,1562,1.2,1036,2.5
2123838,39,2100,475,323,1148,1.2,914,2.7
2123839,38,1733,406,300,1031,1.1,837,2.6
2123840,41,2167,369,233,1091,1.1,1125,3.0
2123841,36,1712,387,125,1055,1.2,676,2.1
2123842,79,520,362,135,546,1.0,451,1.2
2123843,36,1844,407,340,1213,1.2,810,2.7
2123844,38,2000,422,265,1009,1.1,1019,2.7
2123845,37,1800,383,243,1029,1.1,871,2.7
2123846,38,1300,384,241,1281,1.1,814,2.3
2123847,43,1839,388,301,1053,1.1,882,2.9
2123848,39,2138,505,350,1286,1.1,1281,2.8
2123849,36,1862,532,254,1375,1.2,1043,2.4
2123850,34,1500,521,287,1134,1.2,953,2.3
2123851,30,932,476,295,1291,1.3,933,2.3
2123852,35,1984,588,280,1423,1.2,1112,2.1
2123853,51,1742,311,300,1399,1.2,1125,2.5
2123854,34,1850,429,240,1111,1.2,946,2.6
2123855,33,1660,421,291,985,1.3,980,2.6
2123856,38,1625,500,301,1158,1.1,1091,2.7
2123857,41,1600,422,250,1015,1.2,870,2.8
2123858,42,1834,364,324,691,1.0,739,2.4
2123859,35,1842,407,345,1300,1.2,822,2.9
2123860,39,1517,381,335,1053,1.2,904,2.7
2123861,0,0,0,0,0,0,0,0
2123862,0,0,0,0,0,0,0,0
2123863,0,0,0,0,0,0,0,0
2123864,32,1950,866,338,2345,1.0,2270,3.3
2123865,42,2011,554,0,1319,1.0,957,2.1
2123866,38,1917,411,295,1337,1.1,1044,2.5
2123867,36,2000,577,341,1712,1.1,1782,2.9
2123868,38,1450,509,300,1216,1.1,1172,2.6
2123869,31,2167,828,320,1981,1.1,1775,3.1
2123870,34,2080,752,346,1760,1.1,1590,2.8
2123871,34,1733,728,395,1625,1.0,1528,3.1
2123872,31,1950,515,260,1199,1.2,1080,2.6
2123873,44,1800,348,280,985,1.1,823,2.5
2123874,37,2380,448,250,1416,1.1,1359,2.6
2123901,34,2275,709,305,1758,1.1,1360,2.3
2123902,38,2167,545,301,1821,1.1,1455,2.7
2123903,40,2000,613,300,1769,1.1,1583,2.6
2123904,37,1800,411,345,1428,1.1,1075,2.7
2123905,39,1300,492,356,1660,1.1,1474,2.7
2123906,33,1701,555,240,1226,1.1,1148,2.4
2123907,35,2167,624,326,1650,1.1,1476,2.5
2123908,32,1549,470,317,1221,1.1,924,2.3
2123909,76,1300,347,280,918,1.1,527,1.7
2123910,39,2100,518,350,1525,1.1,1144,2.5
2123911,40,2123,741,280,2134,1.1,1702,2.8
2123912,43,1625,485,290,1160,1.1,926,2.6
2123913,38,2100,556,301,1607,1.1,961,2.4
2123914,33,1925,709,362,1928,1.1,1292,2.7
2123915,32,2050,621,300,1266,1.2,1107,2.3
2123916,37,1900,705,320,1916,1.1,1548,2.4
2123917,36,1765,623,326,1611,1.1,1351,2.6
2123918,32,1700,646,291,1764,1.2,1414,2.2
2123919,39,1975,504,300,1354,1.1,1144,2.4
2123920,39,1842,603,360,1611,1.1,1336,2.7
2123921,35,1860,691,350,1402,1.1,1351,3.0
2123922,35,2500,543,345,1375,1.1,1365,2.6
2123923,36,2000,620,350,1333,1.1,1183,2.3
2123924,34,2199,803,372,1862,1.1,1787,2.7
2123925,38,2136,585,325,1375,1.1,1142,2.7
2123926,36,1733,603,330,1289,1.1,1194,2.4
2123927,37,1978,679,339,1856,1.1,1468,2.7
2123928,41,2300,676,364,1594,1.1,1750,2.9
2123929,32,2220,614,315,1926,1.2,1631,2.9
2123930,34,1799,475,350,1156,1.2,1284,2.9
2123931,32,1560,647,300,1528,1.1,1269,2.4
2123932,34,2026,668,340,1178,1.1,1215,1.9
2123933,35,1800,594,286,1181,1.1,1196,2.1
2123934,36,1517,559,285,1197,1.1,1118,2.1
2123935,39,2800,603,375,1666,1.1,1330,2.5
2123936,39,1868,438,300,1069,1.1,746,2.4
2123937,32,2000,743,311,1687,1.1,1375,2.4
2123938,33,1550,613,310,1634,1.1,1513,2.6
2123939,33,1517,512,366,1849,1.1,1968,3.3
2123940,37,2000,661,300,1625,1.1,1166,2.3
2123941,43,2167,497,300,1452,1.1,985,2.3
2123942,48,1625,545,352,1156,1.1,833,2.0
2123943,41,2242,606,280,1428,1.1,1055,2.4
2123944,37,1571,549,290,1675,1.1,1224,2.7
2123945,37,2132,570,310,1600,1.2,1281,2.5
2123946,34,2123,694,260,1458,1.1,1380,2.3
2123947,29,1615,696,320,1312,1.1,973,2.1
2124001,41,2000,749,0,2524,1.0,2305,3.3
2124002,36,1439,594,250,1350,1.1,1226,2.8
2124003,35,1560,526,250,1468,1.1,1375,2.9
2124004,35,2134,722,165,1934,1.1,1989,3.3
2124005,47,2167,572,159,1602,1.0,1669,3.0
2124006,47,1998,633,264,1517,1.0,1406,2.6
2124007,0,0,0,0,0,0,0,0
2124008,36,1300,483,250,1125,1.1,1050,2.6
2124009,33,1300,606,300,1579,1.1,1559,3.1
2124010,40,1200,637,300,1213,1.0,943,2.2
2124011,47,1764,526,275,1514,1.0,1031,2.5
2124012,39,1625,668,0,2437,1.1,2515,3.9
2124013,41,1733,770,0,2625,1.0,2288,3.4
2124014,28,2236,693,390,2240,1.1,2102,3.3
2124015,33,2383,774,300,2143,1.0,2045,3.5
2124016,33,2119,609,384,1743,1.0,1743,3.7
2124017,47,1501,695,0,2204,1.1,2333,3.1
2124018,31,2002,688,0,2013,1.0,2091,3.9
2124019,35,1647,596,305,1548,1.0,1463,2.9
2124020,40,2421,752,0,2250,1.1,2318,3.5
2124021,34,1495,537,230,1491,1.1,1327,2.8
2124022,40,1881,694,0,2210,1.0,2095,3.3
2124023,40,1459,731,350,2013,1.0,1729,2.8
2124024,40,1430,567,265,1725,1.0,1174,2.4
2124025,37,1589,563,214,1224,1.0,1087,2.6
2124026,29,1650,686,280,1394,1.1,1287,2.7
2124027,31,1300,612,255,1458,1.0,1509,2.6
2124028,38,1690,564,260,1375,1.1,1262,2.4
2124029,41,1222,626,251,1837,1.1,1799,3.0
2124030,39,1720,613,261,1692,1.1,1433,2.8
2124031,36,1300,590,236,1525,1.1,1444,2.9
2124032,44,1733,573,285,1781,1.0,1609,2.7
2124101,34,1650,675,351,2050,1.0,1928,3.1
2124102,30,1800,795,285,1614,1.1,1423,2.7
2124103,35,1403,586,275,1799,1.1,1728,3.4
2124104,38,1690,675,290,1882,1.1,1712,2.9
2124105,30,1976,771,360,2312,1.0,2144,3.5
2124106,31,2759,743,346,2428,1.0,2208,3.4
2124107,40,1304,656,300,1650,1.1,1174,2.4
2124108,34,1618,545,285,1319,1.0,1053,2.6
2124109,38,1332,567,277,1181,1.0,977,2.4
2124110,40,1517,552,250,1375,1.0,1178,2.7
2124111,38,1733,691,231,1625,1.0,1448,2.5
2124112,38,1500,634,280,1408,1.1,1309,2.6
2124113,52,1500,475,333,1268,1.0,752,2.1
2124114,42,1473,709,260,1899,1.0,1796,2.6
2124115,32,1408,547,250,1148,1.0,1009,2.3
2124116,44,1525,680,265,1160,1.1,1255,2.3
2124117,32,1134,544,266,916,1.1,844,2.2
2124118,39,1300,526,250,1226,1.0,949,2.2
2124119,34,1602,637,293,1304,1.1,1198,2.6
2124120,34,1560,616,280,1631,1.1,1312,2.8
2124121,34,1699,623,316,1677,1.0,1587,3.0
2124122,27,1966,785,335,1840,1.1,1687,3.1
2124123,29,1636,676,300,1562,1.0,1633,3.4
2124124,30,1800,743,300,1784,1.1,1600,2.8
2124125,31,1950,828,301,1759,1.1,1677,2.8
2124126,32,1600,651,255,1634,1.0,1559,2.7
2124127,30,1647,723,291,1439,1.1,1336,2.5
2124128,34,1500,591,250,1382,1.0,1327,2.5
2124129,38,1300,525,260,1352,1.1,1449,2.7
2124130,38,1792,679,369,1870,1.0,1750,2.9
2124131,36,1863,700,375,2045,1.0,1782,3.2
2124132,35,1740,735,400,2119,1.0,2011,3.4
2124133,30,2275,850,360,2175,1.0,2153,3.1
2124134,48,1549,483,240,1199,1.0,770,1.8
2124135,61,980,475,240,1011,1.0,868,1.7
2124136,45,1582,531,260,1070,1.1,922,2.1
2124137,53,1625,562,330,1259,1.0,1117,2.4
2124138,46,1647,526,290,1600,1.0,1312,2.7
2124139,34,1863,689,199,2029,1.0,1984,3.1
2124140,34,1200,508,245,1163,1.0,1014,2.5
2124141,38,1170,612,258,1428,1.1,1048,2.5
2124142,31,1400,603,210,1281,1.0,992,2.5
2124143,41,1495,638,240,1292,1.1,1132,2.4
2124144,35,1517,563,0,2480,1.0,2319,3.5
2124145,36,1900,676,340,1983,1.0,1854,3.4
2124146,31,1733,636,295,1848,1.1,1659,3.1
2124147,42,1950,452,200,1485,1.0,1812,3.1
2124148,46,1083,513,400,1597,1.1,1462,2.9
2124149,44,1200,662,230,1575,1.0,1424,2.6
2124150,44,1487,609,325,1770,1.1,1812,3.1
2124151,41,2167,527,320,1646,1.0,966,2.8
2124152,47,1625,470,230,1125,1.0,774,1.8
2124153,48,2100,572,254,1260,1.1,1093,2.3
2124154,53,1600,460,221,1076,1.0,674,1.7
2124155,32,1733,736,320,1791,1.1,1698,3.0
2124201,43,1257,370,279,949,1.1,719,2.4
2124202,35,1764,367,222,956,1.1,823,2.8
2124203,42,1300,348,245,812,1.1,826,2.8
2124204,38,1309,353,300,1006,1.2,900,2.9
2124205,33,1603,340,237,818,1.2,715,2.8
2124206,34,758,295,195,772,1.3,587,2.7
2124207,30,1733,330,198,833,1.4,633,2.9
2124208,30,1650,340,235,850,1.2,763,3.0
2124209,28,1400,293,207,605,1.4,594,2.8
2124210,32,1456,334,138,843,1.2,577,2.4
2124211,29,1192,350,250,869,1.3,880,3.2
2124212,34,1387,336,273,858,1.3,748,2.9
2124213,34,1083,312,288,828,1.2,590,2.6
2124214,42,1820,370,280,1145,1.1,766,2.4
2124215,35,1500,408,280,1007,1.2,900,2.6
2124216,29,1571,491,200,933,1.1,959,2.2
2124217,28,1083,397,185,1125,1.2,722,2.5
2124218,30,1174,304,276,881,1.2,846,3.1
2124219,27,0,277,150,541,1.2,428,3.0
2124220,37,1400,337,312,974,1.2,939,3.2
2124221,35,1200,381,269,909,1.2,790,2.8
2124222,27,1212,290,293,907,1.2,979,3.8
2124223,28,0,574,0,100,1.0,500,3.0
2124224,39,1322,294,232,817,1.3,714,3.1
2124225,26,1300,317,227,768,1.3,679,3.0
2124226,0,0,0,0,0,0,0,0
2124227,32,2300,318,250,1125,1.2,709,2.9
2124301,37,1083,331,198,900,1.2,753,2.9
2124302,35,924,336,260,820,1.1,766,3.2
2124303,37,0,250,0,0,0,0,0
2124304,49,0,100,0,0,0,0,0
2124305,49,681,658,200,1093,1.1,713,1.3
2124306,36,1625,294,240,886,1.3,840,3.5
2124307,31,1733,277,525,707,1.3,755,3.6
2124308,37,1450,303,111,828,1.2,816,2.6
2124309,34,1733,286,320,845,1.3,763,3.5
2124310,28,1300,294,277,789,1.2,881,3.6
2124311,29,1070,281,301,955,1.2,818,3.4
2124312,29,1551,285,241,813,1.2,686,3.3
2124313,39,985,279,242,912,1.2,549,3.4
2124314,30,1070,301,285,938,1.2,838,3.2
2124315,37,1170,304,235,881,1.3,733,3.0
2124316,31,1174,381,250,850,1.3,966,2.6
2124317,32,1050,337,277,825,1.3,839,3.3
2124318,33,1617,306,300,828,1.3,900,3.3
2124319,32,1457,296,291,784,1.3,765,3.5
2124320,32,1509,292,250,839,1.3,760,3.3
2124321,46,1140,302,254,861,1.2,728,2.6
2124322,0,0,0,0,0,0,0,0
2124323,33,1300,317,166,657,1.2,700,2.9
2124324,27,1595,274,200,875,1.3,982,4.4
2124325,44,867,318,256,928,1.1,766,2.5
2124326,34,1083,364,295,926,1.1,883,2.8
2124327,39,1725,344,284,987,1.2,806,3.3
2124328,33,1250,308,269,790,1.2,782,3.1
2124329,37,1517,321,291,827,1.2,781,3.1
2124330,30,1065,327,245,778,1.4,779,3.5
2124331,31,1593,320,270,875,1.2,675,3.4
2124332,34,1800,312,210,817,1.2,562,2.9
2124333,31,1192,333,240,735,1.2,652,2.9
2124334,32,1400,305,251,731,1.1,924,3.1
2124335,35,1300,295,270,783,1.2,752,3.2
2124336,30,1300,290,277,773,1.3,714,3.2
2124337,30,955,347,232,1066,1.2,760,3.2
2124338,37,1733,338,150,825,1.3,830,2.4
2124339,29,1138,285,250,972,1.4,1041,3.8
2124340,22,1517,282,242,1104,1.3,1187,4.1
2124341,29,1900,353,271,818,1.2,806,3.3
2124342,39,1484,313,288,654,1.2,746,3.0
2124343,34,1200,310,324,819,1.3,806,3.4
2124344,39,1300,297,232,817,1.2,716,3.1
2124401,31,1434,604,290,1437,1.1,1484,3.4
2124402,39,1400,548,290,1397,1.1,1234,2.9
2124403,37,1274,583,300,1408,1.1,1375,3.2
2124404,32,2000,588,430,1937,1.1,1856,4.0
2124405,27,1932,658,330,1774,1.2,1794,3.5
2124406,29,2167,739,350,1781,1.1,1616,2.9
2124407,29,2000,719,353,1776,1.1,1628,3.2
2124408,30,1733,569,300,1441,1.1,1592,3.6
2124409,38,1464,480,341,1160,1.1,1273,2.9
2124410,26,1954,602,333,1603,1.1,1540,3.5
2124411,28,2167,615,350,1444,1.1,1486,3.4
2124412,26,1842,596,347,1697,1.1,1678,3.8
2124413,40,1575,610,200,1300,1.1,900,2.8
2124414,34,1517,554,312,1375,1.1,1382,3.0
2124415,31,1550,435,280,1208,1.2,1241,3.4
2124416,34,1491,493,310,1458,1.1,1300,3.0
2124417,34,1690,630,310,1821,1.1,1609,3.1
2124418,27,1764,497,310,1241,1.1,1287,3.1
2124419,31,1300,558,280,1262,1.1,1297,2.9
2124420,29,1712,619,305,1380,1.1,1220,3.3
2124421,37,1500,524,254,1239,1.1,1181,3.0
2124422,35,1387,362,240,1140,1.1,1442,3.3
2124423,35,1569,503,295,1258,1.1,1039,3.0
2124424,34,1625,444,280,972,1.2,1008,2.8
2124425,40,1517,491,280,1386,1.0,1112,2.8
2124426,26,1473,704,140,1533,1.2,1661,3.4
2124427,33,1733,562,293,1416,1.2,1260,2.9
2124428,33,1387,414,250,1202,1.1,1098,2.9
2124429,31,1627,429,290,990,1.2,1079,3.1
2124430,37,1142,546,293,1171,1.1,1020,2.6
2124431,29,1876,547,320,1117,1.2,1229,3.3
2124432,28,1975,629,320,1474,1.1,1375,3.5
2124433,30,1517,553,260,1359,1.1,1287,3.1
2124434,29,1168,519,300,1224,1.1,1181,3.1
2124435,27,1473,522,290,1119,1.1,1164,2.9
2124436,29,2120,577,340,1419,1.1,1542,3.5
2124437,29,1767,610,315,1520,1.1,1520,3.5
2124438,30,2000,648,310,1455,1.1,1429,3.1
2124439,31,1764,695,320,1600,1.1,1437,3.4
2124440,29,2000,718,350,1764,1.1,1668,3.3
2124441,30,2167,609,277,1476,1.1,1737,3.8
2124442,30,2200,567,460,1768,1.0,1791,3.5
2124443,31,1967,671,325,1718,1.1,1678,3.3
2124444,31,1625,523,295,1446,1.2,1259,3.2
2124445,30,1517,513,299,1133,1.2,1212,3.3
2124446,33,1800,489,300,1196,1.1,1297,3.7
2124447,31,1625,574,275,1171,1.0,1300,2.8
2124448,33,1700,500,250,1442,1.1,1447,3.5
2124449,28,2150,686,350,1509,1.1,1454,3.0
2124450,30,1885,673,318,1477,1.1,1427,3.2
2124451,31,1950,627,300,1444,1.0,1439,3.0
2124452,38,1142,521,270,1263,1.0,1016,2.5
2124453,39,2090,519,360,1468,1.2,1318,3.3
2124454,50,3000,615,305,1550,1.1,1430,2.7
2124455,33,1634,519,277,1102,1.1,1115,2.7
2124456,32,1993,661,360,2014,1.1,1833,3.5
2124457,32,1950,563,290,1458,1.1,1264,3.0
2124458,35,2500,765,203,1735,1.1,1783,3.6
2124459,31,1559,564,230,1521,1.1,1525,3.2
2124460,31,1300,541,315,1517,1.1,1600,3.6
2124461,32,1517,633,310,1421,1.2,1238,3.1
2124462,27,1300,523,270,1625,1.1,1194,3.3
2124501,46,1400,464,300,1385,1.0,1208,2.4
2124502,39,1517,489,323,1489,1.0,1235,3.1
2124503,35,1500,590,300,1729,1.0,1221,2.8
2124504,36,1463,519,210,1375,1.0,1083,2.7
2124505,35,1250,487,252,1292,1.1,1089,2.7
2124506,45,2000,393,310,1117,1.1,907,2.5
2124507,43,1733,433,90,1519,1.1,1075,2.5
2124508,43,1558,391,300,1295,1.1,1062,2.9
2124509,43,1517,570,340,1750,1.1,1463,3.1
2124510,40,1961,593,310,1163,1.1,1093,2.4
2124511,36,1600,690,295,1402,1.1,1166,2.3
2124512,37,1300,567,300,1420,1.1,1352,2.6
2124513,43,1300,532,300,1487,1.0,1166,2.8
2124514,37,1733,562,295,1489,1.1,1297,2.8
2124515,39,1500,539,280,1111,1.1,1101,2.5
2124516,42,1777,564,250,1102,1.0,1174,2.4
2124517,47,1474,475,300,1222,1.1,1083,2.7
2124518,43,1700,525,235,1357,1.1,1141,2.8
2124519,41,1733,522,300,1392,1.1,1350,3.1
2124520,38,1250,529,266,1312,1.2,1034,2.4
2124521,40,1387,496,320,1416,1.1,1075,2.5
2124522,34,1350,509,320,1208,1.0,1125,3.2
2124523,44,1512,530,320,1488,1.1,1134,2.6
2124524,45,1625,387,256,1194,1.1,885,2.6
2124525,63,2167,394,197,1024,1.0,633,2.1
2124526,39,2000,591,195,2042,1.1,1307,2.7
2124527,45,1750,528,200,1531,1.1,1145,2.7
2124528,40,1300,471,350,1360,1.1,1203,2.8
2124529,39,2000,684,271,1591,1.1,1592,2.9
2124530,35,2600,729,130,1845,1.0,2060,3.4
2124531,36,1033,428,225,970,1.1,884,2.6
2124532,39,1127,417,240,1052,1.1,1105,2.8
2124533,38,1430,496,360,1536,1.0,1389,2.7
2124534,0,0,0,0,0,0,0,0
2124535,0,0,0,0,0,0,0,0
2124536,0,0,0,0,0,0,0,0
2124537,12,0,316,0,0,0,0,0
2124538,40,1590,403,115,1166,1.1,969,2.7
2124539,38,1950,595,400,1666,1.0,1516,3.1
2124540,34,1965,706,338,1588,1.0,1540,2.5
2124541,41,1152,623,330,1619,1.0,1430,2.6
2124542,33,2058,740,350,2025,1.0,1902,3.2
2124543,36,1875,693,346,2062,1.0,2111,3.5
2124544,34,1717,733,340,1833,1.1,1666,3.0
2124545,29,1000,605,300,1525,1.1,1700,3.1
2124546,36,1624,549,284,1540,1.1,1333,2.9
2124547,48,1733,578,255,1406,1.1,1137,2.3
2124548,42,1967,493,340,1625,1.1,1281,3.2
2124601,38,2100,457,480,1614,1.0,1650,3.2
2124602,38,1430,512,0,1833,1.0,1625,3.4
2124603,42,1650,571,300,1722,1.1,1625,3.3
2124604,37,1517,527,0,1589,1.0,1860,3.4
2124605,40,3000,517,520,1968,1.0,1843,3.5
2124606,33,1517,581,550,1671,1.0,1955,3.6
2124607,41,1613,543,480,1785,1.0,1750,3.7
2124608,35,2084,531,290,1823,1.0,1793,3.4
2124609,44,1650,558,403,1631,1.1,1690,3.2
2124610,41,1473,509,355,1629,1.1,1312,3.0
2124611,38,1950,514,370,1607,1.1,1437,3.1
2124612,39,1300,531,358,1892,1.1,1957,3.4
2124613,36,1970,586,0,2416,1.0,2041,3.8
2124614,40,1767,519,380,1654,1.0,1515,3.5
2124615,41,2000,594,0,2220,1.0,2421,3.6
2124616,35,1625,707,0,2024,1.0,2049,3.9
2124617,34,2000,578,481,1881,1.0,1750,3.6
2124618,37,1850,582,430,1729,1.0,1868,3.2
2124619,29,1656,554,415,1799,1.1,1730,3.6
2124620,41,1365,609,235,1656,1.1,1545,2.8
2124621,43,1820,504,191,1264,1.0,1277,2.7
2124622,52,2167,381,93,1458,1.1,2166,2.9
2124623,42,1538,579,225,1474,1.1,1625,3.1
2124624,40,2600,700,0,1888,1.0,1488,3.3
2124625,29,2300,507,515,1682,1.1,1810,3.8
2124626,31,2167,578,300,1640,1.1,1730,3.8
2124627,30,2000,461,0,1524,1.1,1684,3.8
2124628,36,1517,612,398,1750,1.1,1750,3.3
2124629,32,1084,644,296,1594,1.0,1522,3.3
2124701,26,1517,291,323,906,1.2,958,3.8
2124702,33,1000,287,249,958,1.4,875,3.6
2124703,31,1800,294,295,820,1.3,913,3.5
2124704,35,1279,376,270,916,1.2,886,2.9
2124705,29,1526,314,180,766,1.2,666,3.2
2124706,35,1344,315,237,767,1.2,817,3.1
2124707,26,1300,269,285,809,1.4,755,3.6
2124708,26,1380,293,300,904,1.3,881,3.7
2124709,30,1300,320,300,900,1.2,979,3.5
2124710,32,1300,315,155,749,1.2,752,3.3
2124711,28,1250,317,310,956,1.2,1176,3.8
2124712,25,1702,336,322,1086,1.3,1135,3.9
2124713,27,1500,330,254,1011,1.4,968,3.7
2124714,29,1625,306,290,795,1.2,833,3.3
2124715,30,1470,293,255,852,1.2,794,3.4
2124716,26,1509,285,262,866,1.3,758,3.6
2124717,28,1300,291,270,1036,1.3,924,3.3
2124718,30,1507,323,312,945,1.2,862,3.1
2124719,34,1300,294,197,706,1.2,749,2.9
2124720,29,1100,373,250,1009,1.2,809,3.3
2124721,31,1350,328,231,833,1.2,885,3.2
2124722,34,1300,322,270,900,1.2,795,3.4
2124723,28,1512,329,300,970,1.3,968,3.7
2124724,27,1300,286,285,914,1.2,880,3.6
2124725,28,1500,309,290,871,1.2,942,3.5
2124726,26,1517,337,288,937,1.3,980,3.9
2124727,31,1411,333,242,1158,1.2,1112,3.5
2124728,33,1517,310,300,1187,1.3,1057,3.4
2124729,31,1092,309,175,772,1.3,662,3.0
2124730,28,1800,269,257,774,1.2,716,3.6
2124801,39,2167,721,0,2250,1.2,733,3.5
2124901,33,1500,437,294,1365,1.1,1271,3.2
2124902,27,1800,423,310,1218,1.2,1281,3.5
2124903,28,1950,343,360,1113,1.2,1223,4.3
2124904,25,2000,321,312,1083,1.2,1012,4.0
2124905,28,1767,356,344,1125,1.2,1062,3.6
2124906,25,1851,343,346,1297,1.2,1416,4.2
2124907,28,1800,304,440,1221,1.4,1160,4.4
2124908,25,2000,312,348,1008,1.3,1101,4.3
2124909,28,2167,945,381,733,1.0,1750,2.9
2124910,28,2093,376,317,1302,1.1,1386,4.0
2124911,28,1790,386,335,1514,1.2,1259,4.0
2124912,28,2200,508,360,1382,1.1,1523,4.1
2124913,28,1500,515,252,1418,1.2,1355,3.6
2124914,29,1950,404,200,1292,1.2,1333,3.7
2124915,31,1300,485,312,1111,1.1,1102,3.4
2124916,32,1566,607,312,1336,1.1,1268,3.4
2124917,30,1780,431,352,1160,1.1,1096,3.2
2124918,29,1800,489,330,1388,1.2,1355,3.5
2124919,31,1733,553,335,1180,1.1,1363,3.8
2124920,27,1760,452,290,1298,1.2,1231,3.4
2124921,31,1777,497,330,1274,1.2,1395,3.7
2124922,25,1733,528,344,1161,1.2,1545,3.7
2124923,31,1600,376,340,985,1.2,1154,3.5
2124924,33,1649,354,250,1025,1.4,1100,3.4
2124925,39,1517,440,92,1027,1.1,844,2.8
2124926,27,1642,441,315,1208,1.2,1197,3.8
2124927,27,1950,316,312,941,1.3,1287,4.2
2124928,27,1784,362,370,1270,1.3,1234,4.2
2124929,26,1700,407,301,1509,1.2,1458,3.7
2124930,30,1950,497,277,1215,1.2,1650,4.0
2124931,27,1925,490,0,1235,1.2,1687,3.8
2124932,27,1907,376,300,1275,1.2,1375,4.3
2124933,24,2156,346,344,1166,1.1,1267,4.3
2124934,28,1625,403,315,1187,1.2,1174,3.3
2124935,64,0,350,0,0,0,0,0
2124936,26,2037,507,366,1666,1.2,1536,4.0
2124937,29,1083,500,249,1305,1.1,1237,3.2
2124938,26,1800,416,332,1636,1.1,1421,3.6
2124939,31,1842,420,310,1387,1.1,1153,3.3
2124940,31,1473,378,320,1087,1.2,1053,3.3
2124941,29,1690,455,305,1286,1.3,1100,3.5
2124942,34,1750,482,300,1263,1.1,1270,3.4
2124943,27,1530,362,325,1302,1.2,1224,4.1
2124944,30,1950,475,310,1292,1.3,1351,3.8
2124945,24,1600,392,270,1053,1.2,1113,3.7
2124946,30,1400,607,316,1625,1.1,1583,3.5
2124947,26,2123,371,277,1042,1.2,1156,3.8
2125001,36,1517,641,288,1158,1.1,1022,2.1
2125002,38,1300,422,295,1048,1.0,1013,2.5
2125003,35,1439,558,293,1169,1.1,966,2.2
2125004,35,1733,570,270,1273,1.2,1010,2.1
2125005,37,2167,542,260,1038,1.1,975,2.4
2125006,43,1400,411,325,1352,1.1,1050,2.8
2125007,35,1444,627,270,1312,1.1,1018,1.9
2125008,24,0,824,0,0,1.0,0,1.0
2125009,46,1694,451,290,1345,1.1,1395,2.9
2125010,40,1450,587,265,1537,1.2,1235,2.7
2125011,46,1337,440,300,1134,1.1,904,2.5
2125012,40,1733,583,275,1471,1.0,1350,2.6
2125013,45,2167,506,325,966,1.0,1052,2.5
2125014,37,1682,577,260,1466,1.1,1209,2.6
2125015,37,1300,447,321,1522,1.1,1514,2.7
2125016,38,2000,558,274,1013,1.0,1067,2.3
2125017,40,0,2000,0,0,0,0,0
2125018,35,1760,735,280,1387,1.0,1104,1.9
2125019,0,0,0,0,0,0,0,0
2125101,32,1690,431,300,1708,1.1,1281,2.8
2125102,41,1625,594,350,1659,1.0,1328,2.7
2125103,37,1230,570,300,1202,1.1,1053,2.4
2125104,36,1852,486,310,1312,1.1,1125,2.7
2125105,33,1720,624,298,1471,1.1,1368,2.7
2125106,37,1733,647,270,1392,1.1,1210,2.3
2125107,38,1733,593,270,1151,1.1,970,2.3
2125108,45,1538,557,260,1292,1.1,1230,2.2
2125109,34,1679,633,277,1585,1.1,1347,2.6
2125110,36,2167,562,305,1224,1.1,1069,2.1
2125111,36,2131,434,260,1083,1.1,823,2.0
2125112,39,1900,612,290,1440,1.1,1345,2.7
2125113,41,1700,639,385,1684,1.1,1631,3.1
2125114,39,1465,532,250,1233,1.0,1125,2.4
2125115,35,2046,546,280,1562,1.0,1273,2.7
2125116,41,1675,578,310,1360,1.0,1241,2.7
2125117,37,1170,551,320,1274,1.1,1163,2.8
2125118,41,1625,486,89,1307,1.0,893,2.4
2125119,40,1560,532,291,1261,1.1,1271,2.9
2125120,35,1443,590,281,1348,1.1,1074,2.2
2125121,30,1605,616,300,1514,1.1,1327,2.3
2125122,51,0,425,0,0,0,0,0
2125123,38,1733,588,260,1333,1.1,987,2.4
2125124,33,1733,625,255,1487,1.1,1221,2.3
2125125,65,1813,492,170,1312,1.1,1089,2.5
2125126,39,1107,537,235,1421,1.1,1125,2.8
2125127,34,1717,718,330,1856,1.0,1483,2.8
2125128,40,1538,580,220,1375,1.1,712,1.8
2125201,29,0,941,0,0,0,0,0
2125202,34,1800,602,316,1538,1.1,1375,2.9
2125203,45,1517,580,290,1312,1.0,1260,2.6
2125204,40,1600,628,300,1629,1.0,1321,2.8
2125205,38,1816,570,310,1050,1.1,1228,2.5
2125206,37,2000,593,343,1542,1.1,1292,2.8
2125207,42,1733,561,265,1433,1.0,1297,2.5
2125208,37,1679,530,301,1357,1.1,1201,2.4
2125209,44,1525,540,310,1303,1.1,1028,2.5
2125210,43,1300,542,293,1318,1.0,1130,2.5
2125211,41,1408,731,396,1856,1.0,1573,2.8
2125212,39,1603,615,288,1511,1.1,1335,2.6
