BP_2005_2006,BP_2006_2007,BP_2007_2008,BP_2008_2009,BP_2009_2010,BP_2010_2011,BP_2011_2012,BP_2012_2013,BP_2013_2014,BP_2014_2015,BP_2015_2016,SA1_MAINCO,Average,Disinvested
294.0,261.0,465.0,188.0,280.0,276.0,37.0,27.0,47.0,166.0,134.0,20601110912,197.72727272727272,True
293.9803899,261.07456144407934,464.9834086598621,188.1514884657145,280.0730253604652,276.25955245566365,37.03966190171559,27.09083708512844,47.19250200740044,166.07747703757013,134.1104816961988,20601110913,197.82121691034527,True
293.9999716,261.0000364832014,464.99999276686015,188.00009383509547,280.0001214005482,276.00011367001866,37.00000186876828,27.000001047722503,46.99999989991375,166.00000790785,133.99999861131326,20601110914,197.72730355375379,True
293.9999825,260.9999844431877,464.9999722838402,187.9999887943268,279.99998331069946,275.99998354911804,36.99999779462814,26.99999839067459,46.999997198581696,165.99999010562897,133.9999920129776,20601110915,197.72726094396938,True
293.9997733,261.00099877737466,464.99980995859096,188.0019938588148,280.000919313291,276.0034464985938,37.00047996497324,27.00110767859292,47.00232189176552,166.0008962900746,134.00133888408004,20601110916,197.72846240146836,True
293.4875974,263.1659661596641,464.5574565110728,192.34359947685152,281.99128882121295,283.5110532799736,38.164505150169134,29.67836552485824,52.6827935911715,168.25913402438164,137.26061249524355,20601110917,200.46385203950902,True
294.0,261.0,465.0,188.0,280.0,276.0,37.00000898906308,27.000010866297128,47.00001072189451,166.00001299623577,134.00001397095346,20601110918,197.72727795858583,True
294.0,261.0,465.0,188.0,280.0,276.0,37.00000070932087,27.00000085745213,47.00000084605742,166.00000102552414,134.00000110243846,20601110919,197.72727314007207,True
294.0,261.0,465.0,188.0,280.0,276.0,37.00003776601251,27.000046709496655,47.00004487529317,166.00004789558227,134.0000541371774,20601110920,197.727293762142,True
294.0,261.0,465.0,188.0,280.0,276.0,37.00001299777722,27.000016768778494,47.000015332458304,166.00001208608546,134.00001564196833,20601110921,197.72727934791527,True
294.0,261.0,465.0,188.0,280.0,276.0,37.000064724330784,27.00009148670334,47.0001069437847,166.00008443341574,134.00007894614328,20601110922,197.72731150312526,True
293.9953842,261.01960677286115,464.9960268727955,188.0392978906821,280.0180280970744,276.0679517138124,37.00000939178928,27.00002475395073,47.00002327506319,165.99998255527737,134.00001998298018,20601110923,197.73966868238966,True
294.0,261.0,465.0,188.0,280.0,276.0,37.0,27.0,47.0,166.0,134.0,20601110924,197.72727272727272,True
187.9998235,152.00002001416578,260.9999717864412,346.00011305950466,265.000772767351,288.00162946280034,31.00004418973643,42.00001491902504,41.99999351448631,194.99992536350163,48.99998144007978,20602111001,169.00020818337202,True
187.9976882,152.0002148565909,260.99956725707307,346.00135379513085,265.0098270451999,288.0207953669378,31.00320324540735,42.00116864981828,41.9996585871304,194.995273674278,48.99882610857094,20602111002,169.00250698055797,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111003,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111004,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111005,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111006,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.000437655951373,42.00280757934661,42.001520987028016,195.0007071044101,49.00113470398628,20602111007,169.00060073006568,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111008,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.00000266740432,42.000005620601954,42.00000600165971,195.0000088119607,49.00000981223731,20602111009,169.00000299216947,True
188.0,152.0,261.0,346.0,265.0,288.0,31.000065260233384,42.00042477830881,42.00023153669152,195.00009120551013,49.000177706920525,20602111010,169.00009004433312,True
188.4069251,152.44285463560757,261.43307476909195,345.5003838748325,265.18186264257383,288.1570655111982,31.00010134364732,42.00003674708444,42.00002654714899,194.99987262563545,49.00016688327196,20602111011,169.1020336981902,True
188.1322375,152.14359830354806,261.14050618337933,345.8378390778089,265.0578654819401,288.0485698337434,31.000007738821296,42.0000006673672,42.00001823763341,194.99998579715705,49.0001136257215,20602111012,169.03279476792002,True
188.0,152.0,261.0,346.0,265.0,288.0,31.000164102184957,42.00105353543268,42.00057064581506,195.0002643820253,49.00042562801264,20602111013,169.00022529940642,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111014,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111015,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111016,169.0,True
188.0,152.0,261.0,346.0,265.0,288.0,31.0,42.0,42.0,195.0,49.0,20602111017,169.0,True
187.9999752,151.99999190027654,260.999981486936,345.99998652956924,265.00004017569245,288.0001017676772,31.000053760787047,42.000299270884,42.000159319193,195.0000592826485,49.00011621707768,20602111018,169.00006953734012,True
187.9999942,152.00000521958344,261.00000514317213,346.0000160011596,265.0000541341102,288.0001070251951,31.00001693327546,42.000004400790885,41.99999557198852,194.999961075922,48.99999029946567,20602111019,169.00001363678754,True
189.527065,153.65829408168793,262.6225102543831,344.12699365615845,265.6681018471718,288.56073224544525,31.000037890700696,42.00001326702386,42.0000813983379,194.9999945084087,49.00045305966978,20602111020,169.3785706553625,True
188.062832,152.0682347592665,261.0667553349631,345.9228980477201,265.027478046366,288.0230579994386,31.00003078956132,42.00001301396797,42.00007100234818,194.99997513236005,49.00038896642177,20602111021,169.0156122811285,True
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,31.00007013873187,42.00045776309548,42.00024703050485,195.00010609588344,49.00018341173245,20602111022,169.00008863987765,True
188.0,152.0,261.0,346.0,265.0,288.0,92.99996623882498,440.9997097813806,257.9998804514597,293.99990029800443,209.999993920096,20602111101,254.1817682445242,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111102,254.18180303191696,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111103,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99998850190116,440.9999173507963,257.99996250637184,293.9999651699979,209.9999892002194,20602111104,254.18180206629876,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99999156142792,440.999938402923,257.99997229603355,293.9999744886659,209.9999925807078,20602111105,254.18180630270527,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999497094733,440.9999744109816,257.9999853186316,293.999985710588,209.9999882957596,20602111106,254.18180357323763,False
187.9999942,152.00001201278906,261.00001421352067,346.00003426294325,265.00009656666043,288.0001858750732,92.99998775601728,440.9999445335252,257.9999745763172,294.000007610434,209.99997755541915,20602111107,254.18183901479085,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111108,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111109,254.1818181818182,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111110,254.18180303191696,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99986083139127,440.9990979813838,257.99951247208355,293.99978369272003,209.99963733029244,20602111111,254.18162657344283,False
188.0,152.0,261.0,346.0,265.0,288.0,92.9999214757405,440.9994993275684,257.9997283882183,293.9998703010616,209.99979702406412,20602111112,254.18171059242297,False
187.9946217,152.00049449586368,260.9989860714559,346.0031351574289,265.0228289103834,288.0483177256101,92.99466273750296,440.9754488370381,257.9876895199559,293.9966596821177,209.9894682925369,20602111113,254.18293755726307,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999016652156,440.999935463656,257.9999691574942,293.99996988049315,209.9999874494452,20602111114,254.18179661057414,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99999812142732,440.9999522257789,257.9999870560322,293.9999961600925,210.0000167121342,20602111115,254.18181366140595,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99988483450784,440.9992353731978,257.999597413357,293.99980430702897,209.99972470518816,20602111116,254.18165878484362,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99997154879358,440.9998300249625,257.99990637851243,293.99994244739526,209.9999287430899,20602111117,254.18177179467818,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99917289979112,440.9946737088849,257.9971170224835,293.99868254204466,209.99785150730983,20602111118,254.18068160731946,False
188.0,152.0,261.0,346.0,265.0,288.0,92.999959701376,440.9997388717701,257.99985885592,293.9999373031233,209.9998949961561,20602111119,254.18176270257683,False
187.6190104,152.03556621307507,260.92889151582494,346.22353322897106,266.6205208413303,291.42899022297934,93.00002083983968,440.9997823420493,257.999863734569,293.9998484920719,209.9998810451678,20602111120,254.62326444326166,False
187.9997609,152.00002578734598,260.99995999817907,346.00014960898943,265.0010387116581,288.0021923143902,93.0000223060876,440.999806211491,257.9998781761662,293.9998647468311,209.9998932297912,20602111121,254.18205381735726,False
187.8995005,152.0093843305949,260.981245940784,346.05897147068754,265.4274851810187,288.9045462340582,93.00002301638295,440.9998296331769,257.9998924443791,293.9998807670164,209.99990535297175,20602111122,254.29824226100638,False
187.9997335,152.00002078047714,260.9999448071196,346.00014532400974,265.00110772867447,288.0023505203856,93.00004111090595,440.9996801573625,257.999799054782,293.9997821314486,209.9998239571882,20602111123,254.18203900657764,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111124,254.1818181818182,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111125,254.18180303191696,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111126,254.18180303191696,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111127,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111128,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111129,254.1818181818182,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111130,254.18180303191696,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111131,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111132,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111133,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111134,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111135,254.1818181818182,False
187.9803411,152.0492908090382,261.02332487776584,346.0390161682153,265.1343283553724,288.1603421296895,92.99997633060023,440.9998352202884,257.99990694935,294.0000310213651,209.9999398984692,20602111136,254.2169393509231,False
187.9999641,152.000177155735,261.00009530895466,346.00013039682534,265.0003598026552,288.0003116976165,93.0000644332913,441.0000128750171,257.9999694566516,294.0003866070236,210.0000699663492,20602111137,254.18195834546543,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111138,254.1818181818182,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111139,254.18180303191696,False
188.0,152.0,261.0,346.0,265.0,288.0,92.9999790218547,440.99985892521806,257.999924371118,293.9999721104087,209.9999443104404,20602111140,254.18178897627632,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111141,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111142,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,92.99998975658718,440.9998761787989,257.99995661223613,293.9999716810343,210.00001743826957,20602111143,254.18180106062962,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111144,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111145,254.1818181818182,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99999445676804,440.99997371435165,257.99998462200165,293.99998247623444,209.9999874830246,20602111146,254.18180303191696,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111147,254.1818181818182,False
187.9999676,152.00011543829106,261.00005469564564,346.00007529013595,265.0002362618949,288.0002022584074,93.00003574339009,440.99999109480177,257.99997158047813,294.0002244940131,210.00003467138455,20602111148,254.1819008298584,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111149,254.1818181818182,False
188.0,152.0,261.0,346.0,265.0,288.0,93.0,441.0,258.0,294.0,210.0,20602111150,254.1818181818182,False
187.9271638,152.00680353236385,260.9864112206269,346.0427453373559,265.3098310884088,288.65558987134136,92.99988408185482,440.9994670045344,257.999733366504,293.9999314295294,209.99977171224648,20602111151,254.2661211313424,False
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,92.99998979454142,440.999920074574,257.99996541481244,293.99996944032733,209.99999395528891,20602111152,254.18179538893185,False
187.9999199,152.0002822042884,261.00013305165976,346.0001831957502,265.0005777344495,288.0004943720105,93.00007311177204,440.9997813349141,257.9998531540972,294.0005240397837,210.0001035661951,20602111153,254.18199324226546,False
188.1684742,152.18295337771997,261.1790027045645,345.7933454164304,265.07370413513854,288.0618576365523,56.00000340200813,117.9999815760168,125.99999794371912,185.00000413506416,206.00007857666628,20602111201,199.2235821003528,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111202,199.1818181818182,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111203,199.1818181818182,True
188.0,152.0,261.0,346.0,265.0,288.0,56.00000403639861,118.00004552404938,126.00001644680518,185.00001133548457,205.9999948900884,20602111204,199.18182474843877,True
188.0135772,152.0122604620119,261.01666481170105,346.01212303010107,265.0245665766706,288.0187536243611,56.010500739037525,118.003488228278,126.01341474428772,185.01549665725904,206.02578765089856,20602111205,199.19696670223695,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111206,199.1818181818182,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111207,199.1818181818182,True
188.0,152.0,261.0,346.0,265.0,288.0,56.00001594719976,118.0001371825768,126.0000564884118,185.00004708932727,206.0000028196324,20602111208,199.18184177519524,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111209,199.1818181818182,True
188.0,152.0,261.0,346.0,265.0,288.0,55.99999756657003,117.99999168092288,125.99999072724856,185.00000463165557,205.99998214844192,20602111210,199.18181515953083,True
188.0,152.0,261.0,346.0,265.0,288.0,56.00000803502508,118.00009966355492,126.00003453850786,185.000022076646,205.99998495343152,20602111211,199.18183175156048,True
188.0000457,152.00004090844493,261.0000567293739,346.0000444984235,265.0000811507115,288.0000637217723,56.00000438077711,118.00000314125492,126.0000065202264,185.00000820122227,206.0000119197889,20602111212,199.18185153381776,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111213,199.1818181818182,True
187.9999888,151.999990940094,260.9999844431877,345.9999793767929,264.99998420476913,287.9999828338623,55.99999666213989,117.99999296665192,125.99999248981476,184.99998897314072,205.9999877214432,20602111214,199.18180631017242,True
188.0,152.0,261.0,346.0,265.0,288.0,56.0,118.0,126.0,185.0,206.0,20602111215,199.1818181818182,True
