SA1_MAINCO,SA1_7DIG16,Educational_Atainment,SA2_MAIN16,SA2_5DIG16,SA2_NAME16,SA3_CODE16,SA3_NAME16,SA4_CODE16,SA4_NAME16,GCC_CODE16,GCC_NAME16,STE_CODE16,STE_NAME16,AREASQKM16,SA1_7DIGIT,SA2_MAINCO,SA2_5DIGIT,SA2_NAME_2,SA3_CODE_2,SA3_NAME_2,SA4_CODE_2,SA4_NAME_2,GCCSA_CODE,GCCSA_NAME,STATE_CODE,STATE_NAME,AREA_ALBER
21205132022,2132022,90.99882958,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1814,2132022,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1814
21205132023,2132023,100.0120976,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.056,2132023,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.056
21205132024,2132024,109.9999222,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0752,2132024,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0752
21205132025,2132025,91.56541482,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.119,2132025,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.119
21205132026,2132026,41.9901252,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1908,2132026,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1908
21205132027,2132027,27.99866558,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2137,2132027,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2137
21205132029,2132029,47.00007795,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,1.1296,2132029,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,1.1296
21205132030,2132030,40.9720081,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1213,2132030,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1213
21205132031,2132031,29.55596935,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.719,2132031,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.719
21205132032,2132032,88.99898475,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1696,2132032,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1696
21205132033,2132033,88.99318619,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0584,2132033,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0584
21205132035,2132035,24.00031891,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1588,2132035,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1588
21205132036,2132036,28.99999255,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0944,2132036,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0944
21205132037,2132037,36.34924125,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.8361,2132037,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.8361
21205132038,2132038,14.68011757,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3889,2132038,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3889
21205132039,2132039,28.00034702,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0442,2132039,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0442
21205132040,2132040,34.99582834,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0337,2132040,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0337
21205132041,2132041,31.15651564,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0984,2132041,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0984
21205132042,2132042,56.0150346,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0594,2132042,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0594
21205132043,2132043,34.99989705,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1516,2132043,212051320,21320,Clayton,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1516
21205132101,2132101,24.99930536,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1797,2132101,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1797
21205132102,2132102,14.78635988,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3952,2132102,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3952
21205132103,2132103,9.649422694,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2103,2132103,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2103
21205132104,2132104,9.082923764,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1481,2132104,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1481
21205132105,2132105,8.003727193,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2845,2132105,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2845
21205132106,2132106,8.999923262,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1672,2132106,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1672
21205132107,2132107,5.98219062,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1357,2132107,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1357
21205132108,2132108,0.001461095,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1303,2132108,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1303
21205132109,2132109,7.999711634,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1787,2132109,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1787
21205132110,2132110,5.000253139,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.4272,2132110,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.4272
21205132111,2132111,17.99922399,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1906,2132111,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1906
21205132112,2132112,7.008268721,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1641,2132112,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1641
21205132113,2132113,12.00066184,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1509,2132113,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1509
21205132114,2132114,11.99767584,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.229,2132114,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.229
21205132115,2132115,16.95140686,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.689,2132115,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.689
21205132116,2132116,9.000020971,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1004,2132116,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1004
21205132117,2132117,9.000828337,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1827,2132117,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1827
21205132118,2132118,7.001147375,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.118,2132118,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.118
21205132119,2132119,14.33317254,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1088,2132119,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1088
21205132120,2132120,15.99904951,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1319,2132120,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1319
21205132121,2132121,15.99988756,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.185,2132121,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.185
21205132122,2132122,13.61204059,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1119,2132122,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1119
21205132123,2132123,16.99929189,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.087,2132123,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.087
21205132124,2132124,12.00157014,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1076,2132124,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1076
21205132125,2132125,16.99856515,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1785,2132125,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1785
21205132126,2132126,16.99977441,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.091,2132126,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.091
21205132127,2132127,12.00087612,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1638,2132127,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1638
21205132128,2132128,19.999622,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1211,2132128,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1211
21205132129,2132129,7.000681707,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.13,2132129,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.13
21205132130,2132130,13.99907895,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1914,2132130,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1914
21205132131,2132131,10.40240508,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2451,2132131,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2451
21205132132,2132132,17.9988524,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1469,2132132,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1469
21205132133,2132133,11.99992913,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0844,2132133,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0844
21205132134,2132134,19.13253631,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1231,2132134,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1231
21205132135,2132135,5.762121169,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1205,2132135,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1205
21205132136,2132136,4.000531299,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0605,2132136,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0605
21205132137,2132137,10.60972501,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1242,2132137,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1242
21205132138,2132138,16.99984037,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.158,2132138,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.158
21205132139,2132139,12.91827608,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.6407,2132139,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.6407
21205132140,2132140,13.00026588,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0678,2132140,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0678
21205132141,2132141,14.58452553,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1597,2132141,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1597
21205132142,2132142,10.0004534,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1218,2132142,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1218
21205132143,2132143,16.99996436,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1253,2132143,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1253
21205132144,2132144,17.00160047,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1191,2132144,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1191
21205132145,2132145,14.99982265,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1664,2132145,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1664
21205132146,2132146,4.002141827,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1233,2132146,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1233
21205132147,2132147,15.00008241,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1351,2132147,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1351
21205132148,2132148,24.99880828,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1035,2132148,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1035
21205132149,2132149,17.99940656,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0835,2132149,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0835
21205132150,2132150,12.00010258,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1235,2132150,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1235
21205132151,2132151,13.21378627,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1149,2132151,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1149
21205132152,2132152,7.000138067,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1315,2132152,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1315
21205132153,2132153,17.27067499,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1054,2132153,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1054
21205132154,2132154,13.5035674,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0907,2132154,212051321,21321,Glen Waverley - East,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0907
21205132201,2132201,24.9988387,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1661,2132201,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1661
21205132202,2132202,18.99970643,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1087,2132202,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1087
21205132203,2132203,14.84728322,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0993,2132203,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0993
21205132204,2132204,13.46285869,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1293,2132204,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1293
21205132205,2132205,12.26693793,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0687,2132205,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0687
21205132206,2132206,7.000918383,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1391,2132206,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1391
21205132207,2132207,18.99314035,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0874,2132207,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0874
21205132208,2132208,7.000164899,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.106,2132208,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.106
21205132209,2132209,7.00038827,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.083,2132209,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.083
21205132210,2132210,10.78873677,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0869,2132210,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0869
21205132211,2132211,11.99995824,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1082,2132211,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1082
21205132212,2132212,4.761372688,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3707,2132212,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3707
21205132213,2132213,10.17104284,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1551,2132213,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1551
21205132214,2132214,11.65185103,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3645,2132214,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.3645
21205132215,2132215,11.99984358,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1936,2132215,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1936
21205132216,2132216,3.818703824,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.203,2132216,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.203
21205132217,2132217,10.54282919,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2106,2132217,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2106
21205132218,2132218,3.348885432,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1214,2132218,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1214
21205132219,2132219,9.224501309,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1443,2132219,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1443
21205132220,2132220,11.86082771,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0852,2132220,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.0852
21205132221,2132221,12.06774525,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1501,2132221,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1501
21205132222,2132222,15.99906318,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1275,2132222,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.1275
21205132223,2132223,5.000863264,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2165,2132223,212051322,21322,Glen Waverley - West,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,0.2165
